product_id,product_name,category,price
11357,Product_11357,Electronics,4777
11358,Product_11358,Home,2821
11359,Product_11359,Home,9812
11360,Product_11360,Fashion,8178
11361,Product_11361,Home,870
11362,Product_11362,Home,3745
11363,Product_11363,Home,9386
11364,Product_11364,Books,8151
11365,Product_11365,Home,2867
11366,Product_11366,Home,8085
11367,Product_11367,Books,9881
11368,Product_11368,Electronics,769
11369,Product_11369,Electronics,8816
11370,Product_11370,Home,2331
11371,Product_11371,Electronics,9663
11372,Product_11372,Books,7244
11373,Product_11373,Books,3725
11374,Product_11374,Home,6141
11375,Product_11375,Sports,3632
11376,Product_11376,Electronics,7616
11377,Product_11377,Sports,3324
11378,Product_11378,Electronics,4807
11379,Product_11379,Home,5126
11380,Product_11380,Home,5879
11381,Product_11381,Electronics,4290
11382,Product_11382,Books,1559
11383,Product_11383,Home,9312
11384,Product_11384,Books,6230
11385,Product_11385,Home,8080
11386,Product_11386,Electronics,3886
11387,Product_11387,Sports,1139
11388,Product_11388,Electronics,3698
11389,Product_11389,Electronics,607
11390,Product_11390,Books,4373
11391,Product_11391,Electronics,916
11392,Product_11392,Sports,8413
11393,Product_11393,Sports,470
11394,Product_11394,Home,6897
11395,Product_11395,Home,6447
11396,Product_11396,Sports,921
11397,Product_11397,Electronics,7119
11398,Product_11398,Books,171
11399,Product_11399,Home,7378
11400,Product_11400,Fashion,3996
11401,Product_11401,Books,2440
11402,Product_11402,Sports,2960
11403,Product_11403,Books,1083
11404,Product_11404,Home,6981
11405,Product_11405,Home,4832
11406,Product_11406,Home,6967
11407,Product_11407,Sports,7262
11408,Product_11408,Books,6837
11409,Product_11409,Electronics,7762
11410,Product_11410,Sports,4615
11411,Product_11411,Fashion,3495
11412,Product_11412,Fashion,5034
11413,Product_11413,Books,9045
11414,Product_11414,Sports,9467
11415,Product_11415,Books,1377
11416,Product_11416,Sports,9862
11417,Product_11417,Home,9078
11418,Product_11418,Electronics,9997
11419,Product_11419,Home,636
11420,Product_11420,Books,4289
11421,Product_11421,Electronics,6025
11422,Product_11422,Home,9715
11423,Product_11423,Electronics,8919
11424,Product_11424,Home,3407
11425,Product_11425,Electronics,3915
11426,Product_11426,Fashion,7314
11427,Product_11427,Sports,6575
11428,Product_11428,Fashion,4862
11429,Product_11429,Electronics,5310
11430,Product_11430,Home,7458
11431,Product_11431,Books,9462
11432,Product_11432,Sports,7609
11433,Product_11433,Fashion,2353
11434,Product_11434,Sports,1884
11435,Product_11435,Electronics,9837
11436,Product_11436,Fashion,5876
11437,Product_11437,Books,698
11438,Product_11438,Books,645
11439,Product_11439,Books,7575
11440,Product_11440,Books,9031
11441,Product_11441,Electronics,7307
11442,Product_11442,Books,4607
11443,Product_11443,Fashion,9000
11444,Product_11444,Fashion,3816
11445,Product_11445,Electronics,1190
11446,Product_11446,Home,519
11447,Product_11447,Electronics,6130
11448,Product_11448,Electronics,1763
11449,Product_11449,Fashion,6959
11450,Product_11450,Fashion,9085
11451,Product_11451,Sports,2894
11452,Product_11452,Electronics,1732
11453,Product_11453,Books,4860
11454,Product_11454,Sports,2218
11455,Product_11455,Electronics,9220
11456,Product_11456,Electronics,4567
11457,Product_11457,Electronics,6353
11458,Product_11458,Sports,8024
11459,Product_11459,Home,6811
11460,Product_11460,Electronics,7813
11461,Product_11461,Home,3196
11462,Product_11462,Books,1102
11463,Product_11463,Home,4337
11464,Product_11464,Books,8331
11465,Product_11465,Electronics,646
11466,Product_11466,Electronics,8664
11467,Product_11467,Sports,8622
11468,Product_11468,Sports,224
11469,Product_11469,Electronics,737
11470,Product_11470,Sports,1794
11471,Product_11471,Fashion,491
11472,Product_11472,Books,9855
11473,Product_11473,Fashion,1820
11474,Product_11474,Books,2454
11475,Product_11475,Fashion,8261
11476,Product_11476,Electronics,6004
11477,Product_11477,Fashion,6903
11478,Product_11478,Home,6785
11479,Product_11479,Home,3893
11480,Product_11480,Electronics,2625
11481,Product_11481,Sports,4995
11482,Product_11482,Fashion,2686
11483,Product_11483,Books,3642
11484,Product_11484,Home,246
11485,Product_11485,Sports,5231
11486,Product_11486,Electronics,6681
11487,Product_11487,Books,3129
11488,Product_11488,Books,5252
11489,Product_11489,Fashion,222
11490,Product_11490,Sports,5388
11491,Product_11491,Books,5902
11492,Product_11492,Books,5890
11493,Product_11493,Books,4118
11494,Product_11494,Sports,730
11495,Product_11495,Books,4963
11496,Product_11496,Sports,8036
11497,Product_11497,Sports,8952
11498,Product_11498,Home,7044
11499,Product_11499,Home,9035
11500,Product_11500,Sports,1419
11501,Product_11501,Books,8067
11502,Product_11502,Fashion,8851
11503,Product_11503,Books,9473
11504,Product_11504,Electronics,9915
11505,Product_11505,Books,8968
11506,Product_11506,Electronics,3732
11507,Product_11507,Electronics,2081
11508,Product_11508,Fashion,2325
11509,Product_11509,Fashion,5434
11510,Product_11510,Sports,4644
11511,Product_11511,Home,7668
11512,Product_11512,Home,3204
11513,Product_11513,Home,5962
11514,Product_11514,Books,1277
11515,Product_11515,Books,6521
11516,Product_11516,Fashion,6460
11517,Product_11517,Electronics,7635
11518,Product_11518,Electronics,1938
11519,Product_11519,Electronics,6536
11520,Product_11520,Home,1136
11521,Product_11521,Home,8741
11522,Product_11522,Fashion,7895
11523,Product_11523,Sports,1888
11524,Product_11524,Fashion,2587
11525,Product_11525,Sports,5798
11526,Product_11526,Home,3207
11527,Product_11527,Home,7229
11528,Product_11528,Books,8450
11529,Product_11529,Sports,6682
11530,Product_11530,Sports,4970
11531,Product_11531,Electronics,6505
11532,Product_11532,Fashion,3789
11533,Product_11533,Sports,2288
11534,Product_11534,Sports,7266
11535,Product_11535,Sports,8613
11536,Product_11536,Home,8086
11537,Product_11537,Books,6323
11538,Product_11538,Electronics,4491
11539,Product_11539,Electronics,5727
11540,Product_11540,Sports,8953
11541,Product_11541,Sports,4705
11542,Product_11542,Electronics,7325
11543,Product_11543,Home,5084
11544,Product_11544,Fashion,8159
11545,Product_11545,Fashion,5104
11546,Product_11546,Home,4111
11547,Product_11547,Sports,4053
11548,Product_11548,Books,445
11549,Product_11549,Electronics,7456
11550,Product_11550,Books,7425
11551,Product_11551,Home,7563
11552,Product_11552,Fashion,1757
11553,Product_11553,Electronics,8598
11554,Product_11554,Books,8077
11555,Product_11555,Electronics,7052
11556,Product_11556,Sports,757
11557,Product_11557,Books,3931
11558,Product_11558,Sports,2853
11559,Product_11559,Home,3388
11560,Product_11560,Electronics,4588
11561,Product_11561,Electronics,7143
11562,Product_11562,Home,421
11563,Product_11563,Home,8906
11564,Product_11564,Sports,6002
11565,Product_11565,Sports,4049
11566,Product_11566,Fashion,5526
11567,Product_11567,Books,5708
11568,Product_11568,Books,1208
11569,Product_11569,Home,5076
11570,Product_11570,Sports,7789
11571,Product_11571,Fashion,6603
11572,Product_11572,Books,7503
11573,Product_11573,Home,2081
11574,Product_11574,Sports,3595
11575,Product_11575,Home,2769
11576,Product_11576,Books,7617
11577,Product_11577,Home,5510
11578,Product_11578,Sports,8426
11579,Product_11579,Electronics,5716
11580,Product_11580,Electronics,4719
11581,Product_11581,Home,9416
11582,Product_11582,Fashion,1358
11583,Product_11583,Electronics,9243
11584,Product_11584,Sports,2914
11585,Product_11585,Sports,8874
11586,Product_11586,Home,2899
11587,Product_11587,Fashion,3377
11588,Product_11588,Electronics,7414
11589,Product_11589,Sports,8379
11590,Product_11590,Fashion,9389
11591,Product_11591,Books,5793
11592,Product_11592,Fashion,5617
11593,Product_11593,Electronics,7677
11594,Product_11594,Fashion,2754
11595,Product_11595,Electronics,6968
11596,Product_11596,Sports,9245
11597,Product_11597,Home,320
11598,Product_11598,Home,2373
11599,Product_11599,Home,8798
11600,Product_11600,Sports,3995
11601,Product_11601,Home,6026
11602,Product_11602,Electronics,409
11603,Product_11603,Electronics,143
11604,Product_11604,Sports,3608
11605,Product_11605,Home,7747
11606,Product_11606,Electronics,6059
11607,Product_11607,Sports,7968
11608,Product_11608,Home,5375
11609,Product_11609,Fashion,8378
11610,Product_11610,Sports,5085
11611,Product_11611,Electronics,5681
11612,Product_11612,Sports,9903
11613,Product_11613,Home,4386
11614,Product_11614,Fashion,7849
11615,Product_11615,Fashion,3609
11616,Product_11616,Fashion,3010
11617,Product_11617,Electronics,7482
11618,Product_11618,Electronics,4097
11619,Product_11619,Fashion,5940
11620,Product_11620,Books,6745
11621,Product_11621,Fashion,2838
11622,Product_11622,Books,1652
11623,Product_11623,Electronics,410
11624,Product_11624,Sports,1550
11625,Product_11625,Electronics,5656
11626,Product_11626,Books,5266
11627,Product_11627,Books,3861
11628,Product_11628,Sports,6116
11629,Product_11629,Electronics,4717
11630,Product_11630,Books,3729
11631,Product_11631,Books,2185
11632,Product_11632,Books,4942
11633,Product_11633,Fashion,6777
11634,Product_11634,Home,2162
11635,Product_11635,Electronics,3274
11636,Product_11636,Electronics,577
11637,Product_11637,Home,6145
11638,Product_11638,Sports,4145
11639,Product_11639,Sports,7409
11640,Product_11640,Fashion,3184
11641,Product_11641,Books,9509
11642,Product_11642,Home,2843
11643,Product_11643,Home,449
11644,Product_11644,Books,3869
11645,Product_11645,Books,3157
11646,Product_11646,Books,8141
11647,Product_11647,Electronics,5628
11648,Product_11648,Fashion,1687
11649,Product_11649,Books,4759
11650,Product_11650,Home,4070
11651,Product_11651,Home,4251
11652,Product_11652,Electronics,7681
11653,Product_11653,Sports,7599
11654,Product_11654,Home,6694
11655,Product_11655,Home,3218
11656,Product_11656,Home,3469
11657,Product_11657,Home,355
11658,Product_11658,Home,512
11659,Product_11659,Sports,7239
11660,Product_11660,Home,5674
11661,Product_11661,Books,4794
11662,Product_11662,Home,1664
11663,Product_11663,Fashion,7629
11664,Product_11664,Fashion,9528
11665,Product_11665,Fashion,5488
11666,Product_11666,Sports,7055
11667,Product_11667,Electronics,7768
11668,Product_11668,Sports,8662
11669,Product_11669,Sports,6527
11670,Product_11670,Fashion,3996
11671,Product_11671,Sports,1019
11672,Product_11672,Books,1497
11673,Product_11673,Books,3136
11674,Product_11674,Books,4524
11675,Product_11675,Electronics,1868
11676,Product_11676,Home,5727
11677,Product_11677,Books,4340
11678,Product_11678,Sports,1011
11679,Product_11679,Home,3664
11680,Product_11680,Home,6988
11681,Product_11681,Fashion,689
11682,Product_11682,Sports,3151
11683,Product_11683,Home,503
11684,Product_11684,Home,2455
11685,Product_11685,Home,6329
11686,Product_11686,Sports,4571
11687,Product_11687,Books,7137
11688,Product_11688,Sports,4873
11689,Product_11689,Electronics,9145
11690,Product_11690,Electronics,1569
11691,Product_11691,Home,9157
11692,Product_11692,Books,4828
11693,Product_11693,Books,7784
11694,Product_11694,Sports,1520
11695,Product_11695,Fashion,2526
11696,Product_11696,Electronics,1287
11697,Product_11697,Fashion,5232
11698,Product_11698,Sports,3648
11699,Product_11699,Fashion,4331
11700,Product_11700,Fashion,379
11701,Product_11701,Books,8567
11702,Product_11702,Home,854
11703,Product_11703,Fashion,2705
11704,Product_11704,Books,4625
11705,Product_11705,Electronics,4054
11706,Product_11706,Sports,8540
11707,Product_11707,Home,2506
11708,Product_11708,Electronics,1360
11709,Product_11709,Electronics,9718
11710,Product_11710,Sports,8198
11711,Product_11711,Fashion,3682
11712,Product_11712,Books,1334
11713,Product_11713,Books,3237
11714,Product_11714,Sports,9823
11715,Product_11715,Home,6705
11716,Product_11716,Home,2805
11717,Product_11717,Electronics,4579
11718,Product_11718,Electronics,9223
11719,Product_11719,Electronics,4830
11720,Product_11720,Fashion,3711
11721,Product_11721,Electronics,1675
11722,Product_11722,Electronics,205
11723,Product_11723,Sports,1020
11724,Product_11724,Books,9029
11725,Product_11725,Fashion,2704
11726,Product_11726,Home,1358
11727,Product_11727,Sports,7969
11728,Product_11728,Electronics,8626
11729,Product_11729,Electronics,2232
11730,Product_11730,Sports,6090
11731,Product_11731,Home,6639
11732,Product_11732,Sports,5419
11733,Product_11733,Sports,2330
11734,Product_11734,Books,5347
11735,Product_11735,Home,1748
11736,Product_11736,Fashion,2467
11737,Product_11737,Electronics,7390
11738,Product_11738,Books,1350
11739,Product_11739,Electronics,2703
11740,Product_11740,Books,9449
11741,Product_11741,Fashion,5550
11742,Product_11742,Home,9609
11743,Product_11743,Electronics,2706
11744,Product_11744,Home,6570
11745,Product_11745,Sports,2689
11746,Product_11746,Electronics,2107
11747,Product_11747,Electronics,5650
11748,Product_11748,Books,6079
11749,Product_11749,Fashion,1080
11750,Product_11750,Sports,7121
11751,Product_11751,Electronics,1208
11752,Product_11752,Fashion,2009
11753,Product_11753,Home,2105
11754,Product_11754,Electronics,3597
11755,Product_11755,Home,8731
11756,Product_11756,Books,4927
11757,Product_11757,Home,3177
11758,Product_11758,Fashion,9625
11759,Product_11759,Sports,6478
11760,Product_11760,Books,286
11761,Product_11761,Books,7885
11762,Product_11762,Home,8364
11763,Product_11763,Electronics,2404
11764,Product_11764,Electronics,7292
11765,Product_11765,Fashion,7682
11766,Product_11766,Fashion,6625
11767,Product_11767,Books,8157
11768,Product_11768,Sports,6054
11769,Product_11769,Fashion,4510
11770,Product_11770,Books,5256
11771,Product_11771,Electronics,1932
11772,Product_11772,Fashion,4478
11773,Product_11773,Home,6229
11774,Product_11774,Home,7359
11775,Product_11775,Fashion,9583
11776,Product_11776,Books,8289
11777,Product_11777,Home,6877
11778,Product_11778,Books,1125
11779,Product_11779,Electronics,6057
11780,Product_11780,Books,388
11781,Product_11781,Electronics,445
11782,Product_11782,Fashion,6607
11783,Product_11783,Books,6419
11784,Product_11784,Books,1139
11785,Product_11785,Books,4723
11786,Product_11786,Books,7813
11787,Product_11787,Electronics,8468
11788,Product_11788,Fashion,5049
11789,Product_11789,Home,3030
11790,Product_11790,Electronics,8132
11791,Product_11791,Electronics,3246
11792,Product_11792,Fashion,4395
11793,Product_11793,Home,4194
11794,Product_11794,Books,9959
11795,Product_11795,Books,8898
11796,Product_11796,Electronics,7635
11797,Product_11797,Sports,6449
11798,Product_11798,Home,9764
11799,Product_11799,Books,6162
11800,Product_11800,Fashion,2348
11801,Product_11801,Home,9064
11802,Product_11802,Books,9661
11803,Product_11803,Sports,6503
11804,Product_11804,Books,7653
11805,Product_11805,Home,6532
11806,Product_11806,Electronics,3894
11807,Product_11807,Fashion,7030
11808,Product_11808,Electronics,7696
11809,Product_11809,Books,6121
11810,Product_11810,Electronics,7754
11811,Product_11811,Fashion,2944
11812,Product_11812,Sports,358
11813,Product_11813,Fashion,491
11814,Product_11814,Home,8536
11815,Product_11815,Books,7660
11816,Product_11816,Home,8457
11817,Product_11817,Books,2885
11818,Product_11818,Sports,9968
11819,Product_11819,Electronics,6922
11820,Product_11820,Electronics,9645
11821,Product_11821,Books,9967
11822,Product_11822,Fashion,7126
11823,Product_11823,Home,3550
11824,Product_11824,Books,3674
11825,Product_11825,Books,4852
11826,Product_11826,Fashion,6533
11827,Product_11827,Home,9651
11828,Product_11828,Home,9846
11829,Product_11829,Fashion,6060
11830,Product_11830,Books,5430
11831,Product_11831,Home,6613
11832,Product_11832,Home,7297
11833,Product_11833,Sports,353
11834,Product_11834,Sports,5186
11835,Product_11835,Sports,3948
11836,Product_11836,Electronics,822
11837,Product_11837,Electronics,5232
11838,Product_11838,Sports,3810
11839,Product_11839,Home,1571
11840,Product_11840,Electronics,3183
11841,Product_11841,Home,6743
11842,Product_11842,Sports,6953
11843,Product_11843,Fashion,8700
11844,Product_11844,Sports,7551
11845,Product_11845,Sports,8266
11846,Product_11846,Electronics,4274
11847,Product_11847,Home,5560
11848,Product_11848,Fashion,6955
11849,Product_11849,Sports,7575
11850,Product_11850,Electronics,5993
11851,Product_11851,Fashion,1538
11852,Product_11852,Books,3611
11853,Product_11853,Sports,4666
11854,Product_11854,Home,2440
11855,Product_11855,Books,5165
11856,Product_11856,Fashion,859
11857,Product_11857,Home,7228
11858,Product_11858,Home,5590
11859,Product_11859,Home,5064
11860,Product_11860,Books,1493
11861,Product_11861,Fashion,3665
11862,Product_11862,Home,3588
11863,Product_11863,Sports,5761
11864,Product_11864,Sports,9865
11865,Product_11865,Fashion,3329
11866,Product_11866,Fashion,8951
11867,Product_11867,Books,9561
11868,Product_11868,Electronics,7711
11869,Product_11869,Sports,7810
11870,Product_11870,Sports,7235
11871,Product_11871,Fashion,8152
11872,Product_11872,Home,9166
11873,Product_11873,Sports,5496
11874,Product_11874,Fashion,3657
11875,Product_11875,Electronics,5275
11876,Product_11876,Home,9904
11877,Product_11877,Fashion,499
11878,Product_11878,Electronics,2788
11879,Product_11879,Books,8087
11880,Product_11880,Fashion,6761
11881,Product_11881,Home,6538
11882,Product_11882,Books,7284
11883,Product_11883,Electronics,3305
11884,Product_11884,Books,9630
11885,Product_11885,Fashion,1130
11886,Product_11886,Fashion,7376
11887,Product_11887,Electronics,2982
11888,Product_11888,Fashion,4870
11889,Product_11889,Sports,8152
11890,Product_11890,Electronics,3682
11891,Product_11891,Home,7593
11892,Product_11892,Home,4987
11893,Product_11893,Books,5174
11894,Product_11894,Electronics,5361
11895,Product_11895,Books,2545
11896,Product_11896,Home,8069
11897,Product_11897,Electronics,2315
11898,Product_11898,Books,9518
11899,Product_11899,Fashion,3523
11900,Product_11900,Fashion,6784
11901,Product_11901,Sports,6676
11902,Product_11902,Home,9186
11903,Product_11903,Electronics,9857
11904,Product_11904,Books,4569
11905,Product_11905,Home,1428
11906,Product_11906,Electronics,8038
11907,Product_11907,Sports,9311
11908,Product_11908,Fashion,5525
11909,Product_11909,Sports,173
11910,Product_11910,Sports,8299
11911,Product_11911,Fashion,3472
11912,Product_11912,Sports,2918
11913,Product_11913,Fashion,4209
11914,Product_11914,Home,5539
11915,Product_11915,Sports,1138
11916,Product_11916,Fashion,4903
11917,Product_11917,Books,5311
11918,Product_11918,Home,449
11919,Product_11919,Fashion,6373
11920,Product_11920,Sports,5513
11921,Product_11921,Home,7298
11922,Product_11922,Home,7841
11923,Product_11923,Books,1286
11924,Product_11924,Fashion,3118
11925,Product_11925,Sports,2695
11926,Product_11926,Fashion,8373
11927,Product_11927,Home,4392
11928,Product_11928,Sports,8859
11929,Product_11929,Sports,8249
11930,Product_11930,Electronics,666
11931,Product_11931,Sports,1123
11932,Product_11932,Electronics,6264
11933,Product_11933,Fashion,4608
11934,Product_11934,Electronics,7761
11935,Product_11935,Home,7049
11936,Product_11936,Sports,5826
11937,Product_11937,Fashion,7475
11938,Product_11938,Books,3577
11939,Product_11939,Electronics,6270
11940,Product_11940,Sports,2906
11941,Product_11941,Books,6070
11942,Product_11942,Sports,1267
11943,Product_11943,Fashion,3278
11944,Product_11944,Fashion,9300
11945,Product_11945,Electronics,7744
11946,Product_11946,Sports,7985
11947,Product_11947,Books,3338
11948,Product_11948,Home,484
11949,Product_11949,Electronics,3375
11950,Product_11950,Sports,4109
11951,Product_11951,Electronics,5834
11952,Product_11952,Electronics,9007
11953,Product_11953,Fashion,279
11954,Product_11954,Fashion,9313
11955,Product_11955,Home,9211
11956,Product_11956,Books,6895
11957,Product_11957,Home,2415
11958,Product_11958,Home,7395
11959,Product_11959,Home,8886
11960,Product_11960,Electronics,8212
11961,Product_11961,Fashion,5219
11962,Product_11962,Home,5089
11963,Product_11963,Home,340
11964,Product_11964,Home,1395
11965,Product_11965,Sports,1050
11966,Product_11966,Home,1176
11967,Product_11967,Sports,3883
11968,Product_11968,Home,7708
11969,Product_11969,Books,5737
11970,Product_11970,Home,3788
11971,Product_11971,Home,8794
11972,Product_11972,Home,9258
11973,Product_11973,Electronics,4738
11974,Product_11974,Books,5339
11975,Product_11975,Fashion,8726
11976,Product_11976,Fashion,6703
11977,Product_11977,Electronics,3251
11978,Product_11978,Fashion,7419
11979,Product_11979,Electronics,3781
11980,Product_11980,Books,4493
11981,Product_11981,Sports,5290
11982,Product_11982,Fashion,8677
11983,Product_11983,Electronics,1487
11984,Product_11984,Sports,2838
11985,Product_11985,Home,7481
11986,Product_11986,Electronics,302
11987,Product_11987,Electronics,4324
11988,Product_11988,Books,6608
11989,Product_11989,Books,7955
11990,Product_11990,Sports,4249
11991,Product_11991,Home,5877
11992,Product_11992,Sports,2333
11993,Product_11993,Sports,6163
11994,Product_11994,Books,6256
11995,Product_11995,Electronics,3894
11996,Product_11996,Electronics,2622
11997,Product_11997,Books,656
11998,Product_11998,Fashion,556
11999,Product_11999,Fashion,6911
12000,Product_12000,Books,5221
12001,Product_12001,Books,4245
12002,Product_12002,Fashion,6907
12003,Product_12003,Books,6656
12004,Product_12004,Fashion,9611
12005,Product_12005,Sports,1952
12006,Product_12006,Electronics,2387
12007,Product_12007,Electronics,9237
12008,Product_12008,Electronics,9739
12009,Product_12009,Sports,6651
12010,Product_12010,Books,4771
12011,Product_12011,Electronics,1889
12012,Product_12012,Books,6067
12013,Product_12013,Sports,9904
12014,Product_12014,Sports,755
12015,Product_12015,Electronics,825
12016,Product_12016,Home,911
12017,Product_12017,Books,4365
12018,Product_12018,Electronics,1447
12019,Product_12019,Sports,8865
12020,Product_12020,Electronics,2071
12021,Product_12021,Sports,4520
12022,Product_12022,Fashion,3174
12023,Product_12023,Books,2168
12024,Product_12024,Sports,7889
12025,Product_12025,Electronics,6442
12026,Product_12026,Sports,5876
12027,Product_12027,Books,2291
12028,Product_12028,Home,5409
12029,Product_12029,Books,4403
12030,Product_12030,Books,3103
12031,Product_12031,Home,4781
12032,Product_12032,Sports,2724
12033,Product_12033,Home,6591
12034,Product_12034,Sports,8595
12035,Product_12035,Fashion,7447
12036,Product_12036,Electronics,8078
12037,Product_12037,Fashion,6344
12038,Product_12038,Electronics,7683
12039,Product_12039,Home,248
12040,Product_12040,Home,7032
12041,Product_12041,Electronics,2421
12042,Product_12042,Sports,957
12043,Product_12043,Books,1930
12044,Product_12044,Home,9858
12045,Product_12045,Fashion,6159
12046,Product_12046,Home,6047
12047,Product_12047,Electronics,6392
12048,Product_12048,Books,4445
12049,Product_12049,Books,1184
12050,Product_12050,Home,291
12051,Product_12051,Home,8401
12052,Product_12052,Fashion,2249
12053,Product_12053,Electronics,9391
12054,Product_12054,Fashion,8538
12055,Product_12055,Sports,3645
12056,Product_12056,Fashion,7065
12057,Product_12057,Books,3347
12058,Product_12058,Fashion,9705
12059,Product_12059,Fashion,3011
12060,Product_12060,Home,8480
12061,Product_12061,Electronics,8594
12062,Product_12062,Fashion,6244
12063,Product_12063,Books,7963
12064,Product_12064,Sports,6171
12065,Product_12065,Home,4273
12066,Product_12066,Home,1859
12067,Product_12067,Books,432
12068,Product_12068,Books,2710
12069,Product_12069,Sports,4041
12070,Product_12070,Sports,5573
12071,Product_12071,Fashion,6708
12072,Product_12072,Fashion,4977
12073,Product_12073,Books,6603
12074,Product_12074,Books,2824
12075,Product_12075,Sports,3117
12076,Product_12076,Books,5300
12077,Product_12077,Fashion,429
12078,Product_12078,Fashion,9573
12079,Product_12079,Sports,2718
12080,Product_12080,Electronics,3278
12081,Product_12081,Home,7645
12082,Product_12082,Electronics,7818
12083,Product_12083,Electronics,866
12084,Product_12084,Fashion,9301
12085,Product_12085,Books,9158
12086,Product_12086,Electronics,7264
12087,Product_12087,Sports,2013
12088,Product_12088,Books,3891
12089,Product_12089,Sports,6483
12090,Product_12090,Fashion,9211
12091,Product_12091,Home,4804
12092,Product_12092,Home,7949
12093,Product_12093,Sports,1313
12094,Product_12094,Fashion,1434
12095,Product_12095,Sports,8050
12096,Product_12096,Home,4631
12097,Product_12097,Electronics,6052
12098,Product_12098,Sports,229
12099,Product_12099,Fashion,290
12100,Product_12100,Sports,5576
12101,Product_12101,Fashion,6307
12102,Product_12102,Home,5334
12103,Product_12103,Sports,5344
12104,Product_12104,Home,9320
12105,Product_12105,Electronics,6288
12106,Product_12106,Books,2053
12107,Product_12107,Home,9685
12108,Product_12108,Electronics,8741
12109,Product_12109,Home,832
12110,Product_12110,Electronics,8658
12111,Product_12111,Books,2177
12112,Product_12112,Electronics,7404
12113,Product_12113,Home,4640
12114,Product_12114,Books,9022
12115,Product_12115,Electronics,5528
12116,Product_12116,Books,1811
12117,Product_12117,Home,8661
12118,Product_12118,Fashion,8730
12119,Product_12119,Fashion,6986
12120,Product_12120,Home,8410
12121,Product_12121,Fashion,951
12122,Product_12122,Sports,6078
12123,Product_12123,Fashion,3360
12124,Product_12124,Books,6394
12125,Product_12125,Electronics,2591
12126,Product_12126,Books,5760
12127,Product_12127,Books,6540
12128,Product_12128,Fashion,4984
12129,Product_12129,Fashion,4946
12130,Product_12130,Home,436
12131,Product_12131,Home,1213
12132,Product_12132,Sports,449
12133,Product_12133,Sports,2167
12134,Product_12134,Fashion,6908
12135,Product_12135,Sports,7190
12136,Product_12136,Home,4170
12137,Product_12137,Home,9037
12138,Product_12138,Home,7945
12139,Product_12139,Fashion,9455
12140,Product_12140,Fashion,6580
12141,Product_12141,Books,7593
12142,Product_12142,Home,2244
12143,Product_12143,Sports,5200
12144,Product_12144,Sports,4318
12145,Product_12145,Home,8298
12146,Product_12146,Sports,5215
12147,Product_12147,Electronics,2513
12148,Product_12148,Home,4424
12149,Product_12149,Home,8114
12150,Product_12150,Sports,1199
12151,Product_12151,Sports,6428
12152,Product_12152,Home,9281
12153,Product_12153,Electronics,236
12154,Product_12154,Books,2729
12155,Product_12155,Sports,4456
12156,Product_12156,Electronics,2699
12157,Product_12157,Fashion,9838
12158,Product_12158,Electronics,7850
12159,Product_12159,Home,9466
12160,Product_12160,Sports,5709
12161,Product_12161,Books,6593
12162,Product_12162,Home,480
12163,Product_12163,Electronics,680
12164,Product_12164,Sports,4710
12165,Product_12165,Sports,2341
12166,Product_12166,Books,8198
12167,Product_12167,Fashion,3412
12168,Product_12168,Fashion,1379
12169,Product_12169,Home,5641
12170,Product_12170,Books,4697
12171,Product_12171,Home,2090
12172,Product_12172,Home,1814
12173,Product_12173,Electronics,8533
12174,Product_12174,Books,9350
12175,Product_12175,Sports,1557
12176,Product_12176,Sports,7868
12177,Product_12177,Books,4348
12178,Product_12178,Electronics,4316
12179,Product_12179,Fashion,9971
12180,Product_12180,Electronics,4319
12181,Product_12181,Sports,8512
12182,Product_12182,Sports,6417
12183,Product_12183,Sports,8164
12184,Product_12184,Fashion,9011
12185,Product_12185,Books,6356
12186,Product_12186,Fashion,9900
12187,Product_12187,Electronics,905
12188,Product_12188,Books,8666
12189,Product_12189,Electronics,7788
12190,Product_12190,Home,6698
12191,Product_12191,Sports,499
12192,Product_12192,Sports,2311
12193,Product_12193,Books,8348
12194,Product_12194,Fashion,1751
12195,Product_12195,Books,6990
12196,Product_12196,Sports,7419
12197,Product_12197,Sports,8692
12198,Product_12198,Books,417
12199,Product_12199,Sports,3402
12200,Product_12200,Home,2375
12201,Product_12201,Books,2652
12202,Product_12202,Sports,5041
12203,Product_12203,Sports,9385
12204,Product_12204,Sports,6580
12205,Product_12205,Fashion,4441
12206,Product_12206,Sports,6342
12207,Product_12207,Books,7244
12208,Product_12208,Books,2796
12209,Product_12209,Sports,3491
12210,Product_12210,Sports,8405
12211,Product_12211,Sports,1805
12212,Product_12212,Fashion,3614
12213,Product_12213,Home,793
12214,Product_12214,Home,9586
12215,Product_12215,Sports,9828
12216,Product_12216,Sports,1242
12217,Product_12217,Fashion,589
12218,Product_12218,Books,8463
12219,Product_12219,Home,8758
12220,Product_12220,Electronics,4903
12221,Product_12221,Fashion,4350
12222,Product_12222,Books,7101
12223,Product_12223,Electronics,8254
12224,Product_12224,Books,9737
12225,Product_12225,Books,1454
12226,Product_12226,Electronics,6582
12227,Product_12227,Electronics,8354
12228,Product_12228,Fashion,9155
12229,Product_12229,Home,4553
12230,Product_12230,Home,7261
12231,Product_12231,Electronics,2018
12232,Product_12232,Sports,7940
12233,Product_12233,Home,913
12234,Product_12234,Home,9707
12235,Product_12235,Fashion,6157
12236,Product_12236,Books,6751
12237,Product_12237,Sports,6973
